yjbQ	EG11935
xdhB	G7486
nagK	G6576
yibH	EG11764
nudC	EG11702
ampG	EG12183
lhr	EG11548
xdhC	G7487
mpl	EG12440
elbB	EG11383
yjjG	EG12115
ampD	EG10041
yjfM	G7850
xdhD	G7500
anmK	G6880
yicC	EG11192
xdhA	G7485
nagZ	G6567
yrfG	G7742
codB	EG11327
yciF	EG11126
deoB	EG10220
yhbS	G7650
rihA	G6358
hemX	EG10433
gsk	EG11102
yghD	G7535
nrdB	EG10661
ygcQ	G7435
cpdB	EG10160
eutN	G7286
nrdF	EG12381
yegL	G7112
udp	EG11045
ydhJ	G6884
guaC	EG10422
ynbB	G6728
apaH	EG10048
ycdX	G6540
nupC	EG11971
ybiW	G6426
tdk	EG10994
ylbF	G6289
gpt	EG10414
dpaA	G6108
add	EG10030
rseD	G0-16690
pnuC	EG11700
G0-10706	G0-10706
relA	EG10835
yidD	G0-10470
dgt	EG10225
yggM	EG12704
upp	EG11332
yiaF	EG12273
deoC	EG10221
yejG	EG12042
xapA	G85
yjaH	EG11917
nupG	EG10664
yieH	EG11725
cytR	EG10200
ydcC	EG11526
hpt	EG20098
yhdH	EG11315
rihC	EG11082
yhhA	EG11184
apt	EG10051
yhfW	G7732
rihB	EG12030
yciA	EG11121
udk	EG11701
yhaK	G7620
dut	EG10251
